
30.21,-5,17
30.22,-3,27
30.23,-1,37
30.31,-6,8
30.32,-6,10
30.33,-6,14
31.00,-2,20
31.01,-4,14
31.02,-4,12
31.03,8,46
31.10,-5,9
31.11,5,39
31.12,18,66
31.13,-2,18
31.20,-3,15
31.21,3,35
31.22,27,83
31.23,-2,22
31.30,-5,5
31.32,-1,25
31.33,-1,25
32.00,1,29
32.01,-2,22
32.02,0,28
32.03,7,43
32.10,0,26
32.11,-4,12
32.12,2,30
32.13,-4,10
32.20,-3,17
32.21,20,72
32.22,6,40
32.23,-3,15
32.30,10,50
32.31,0,28
32.33,4,38
33.00,9,41
33.01,2,28
33.02,1,25
33.03,12,48
33.10,-2,16
33.11,9,41
33.12,17,57
33.13,2,28
33.20,-4,6
33.21,0,24
33.22,0,22
33.23,6,30
33.30,22,66
33.31,5,35
33.32,-4,6
00.01.03,1,1
00.01.10,0,2
00.01.13,2,4
00.01.20,1,1
00.01.21,-2,2
00.01.22,-1,1
00.01.31,0,2
00.01.32,-1,3
00.02.01,3,5
00.02.03,-2,2
00.02.10,1,1
00.02.11,1,1
00.02.12,2,2
00.02.13,1,3
00.02.20,-1,1
00.02.21,1,1
00.02.23,-2,2
00.02.30,-2,2
00.02.31,0,2
00.02.32,-1,1
00.03.02,2,2
00.03.10,3,3
00.03.11,3,3
00.03.12,-3,3
00.03.13,2,2
00.03.21,0,2
00.03.22,-1,1
00.03.23,1,1
00.03.30,2,4
00.03.31,-2,4
00.03.32,1,3
00.03.33,-1,1
00.10.01,0,2
00.10.02,-2,2
00.10.03,0,4
00.10.11,1,1
00.10.12,1,3
00.10.20,2,4
00.10.21,-1,1
00.10.22,1,1
00.10.23,-1,1
00.10.30,1,1
00.10.33,1,1
00.11.01,3,5
00.11.02,4,6
00.11.03,2,2
00.11.12,0,6
00.11.13,3,7
00.11.20,-2,2
00.11.21,-2,6
00.11.22,-1,1
00.11.23,3,3
00.11.30,4,4
00.11.31,1,5
00.11.32,0,4
00.11.33,6,6
00.12.01,0,2
00.12.02,1,1
00.12.03,3,7
00.12.10,2,4
00.12.11,-1,3
00.12.13,3,7
00.12.20,-1,3
00.12.21,-1,1
00.12.22,2,2
00.12.23,3,5
00.12.30,-1,3
00.12.31,1,5
00.12.32,1,1
00.12.33,3,3
00.13.03,3,3
00.13.11,0,2
00.13.20,-1,5
00.13.21,0,4
00.13.22,0,4
00.13.23,-1,1
00.13.30,0,2
00.13.31,1,1
00.13.32,0,2
00.13.33,1,1
00.20.01,1,1
00.20.02,2,4
00.20.03,1,1
00.20.10,-1,1
00.20.11,-1,3
00.20.13,0,2
00.20.21,1,5
00.20.22,-1,1
00.20.30,0,2
00.20.31,-1,3
00.20.32,1,3
00.20.33,2,2
00.21.01,0,2
00.21.02,0,2
00.21.03,0,2
00.21.10,1,1
00.21.11,1,3
00.21.12,2,2
00.21.13,2,2
00.21.20,1,1
00.21.22,-1,3
00.21.30,-1,5
00.21.31,0,2
00.21.32,3,5
00.21.33,1,3
00.22.01,1,1
00.22.02,5,5
00.22.03,-1,1
00.22.10,-2,4
00.22.11,2,6
00.22.12,1,1
00.22.13,3,5
00.22.20,-1,1
00.22.21,-1,3
00.22.23,-1,3
00.22.30,1,1
00.22.31,1,3
00.22.32,6,10
00.22.33,4,4
00.23.01,0,2
00.23.02,0,4
00.23.03,2,2
00.23.10,-2,4
00.23.11,3,3
00.23.12,1,1
00.23.13,-2,2
00.23.20,1,1
00.23.22,-1,1
00.23.30,1,1
00.23.31,1,1
00.23.32,-1,3
00.23.33,1,3
00.30.01,2,4
00.30.02,-2,2
00.30.11,1,1
00.30.12,2,2
00.30.13,-1,1
00.30.22,-3,3
00.30.32,1,1
00.30.33,0,2
00.31.01,0,2
00.31.02,1,1
00.31.03,1,1
00.31.10,1,1
00.31.11,1,1
00.31.12,-1,1
00.31.13,-1,1
00.31.20,1,1
00.31.21,-1,1
00.31.22,-1,3
00.31.32,-1,1
00.31.33,1,3
00.32.02,-1,1
00.32.21,-1,1
00.32.23,-1,1
00.33.01,-1,7
00.33.02,1,1
00.33.03,4,4
00.33.10,2,4
00.33.11,3,5
00.33.12,1,3
00.33.20,0,2
00.33.21,-1,3
00.33.22,1,3
00.33.23,-1,1
00.33.30,1,1
00.33.31,3,3
00.33.32,0,2
01.00.10,-1,1
01.00.12,-1,1
01.00.32,-1,1
01.02.03,-1,1
01.02.21,1,1
01.02.32,-1,1
01.02.33,-2,2
01.03.00,4,6
01.03.10,1,3
01.03.11,3,5
01.03.12,-1,3
01.03.13,2,2
01.03.20,-1,1
01.03.21,-3,3
01.03.22,4,4
01.03.23,3,5
01.03.30,0,2
01.03.31,4,8
01.03.32,2,4
01.03.33,2,2
01.10.00,1,3
01.10.02,-1,3
01.10.03,0,2
01.10.11,-2,2
01.10.12,0,2
01.10.13,1,5
01.10.20,2,2
01.10.21,0,2
01.10.22,-2,4
01.10.23,4,4
01.10.30,-1,3
01.10.31,3,5
01.10.32,2,2
01.10.33,2,2
01.11.03,-1,1
01.11.10,-1,1
01.11.12,-1,1
01.11.22,-2,2
01.12.00,1,3
01.12.02,3,5
01.12.03,3,3
01.12.10,0,2
01.12.11,2,2
01.12.13,-1,5
01.12.20,1,3
01.12.21,-4,4
01.12.22,1,3
01.12.23,0,2
01.12.30,-2,2
01.12.31,2,6
01.12.32,2,2
01.12.33,1,1
01.13.00,0,2
01.13.02,-1,1
01.13.10,-3,3
01.13.11,3,5
01.13.12,-1,1
01.13.20,1,3
01.13.21,1,1
01.13.23,2,2
01.13.30,0,2
01.13.31,0,2
01.13.32,1,3
01.20.00,5,7
01.20.02,3,3
01.20.03,0,8
01.20.10,-1,7
01.20.11,3,3
01.20.12,3,3
01.20.13,4,6
01.20.21,1,5
01.20.22,1,5
01.20.23,3,5
01.20.30,-1,3
01.20.31,2,4
01.20.32,2,4
01.20.33,-1,3
01.21.00,-1,3
01.21.03,1,1
01.21.10,1,1
01.21.11,0,2
01.21.12,-1,1
01.21.20,-1,1
01.21.30,-1,1
01.21.31,1,3
01.21.32,0,2
01.22.00,2,4
01.22.02,0,2
01.22.03,-1,1
01.22.10,1,1
01.22.11,1,3
01.22.12,1,1
01.22.13,-2,4
01.22.20,1,1
01.22.21,1,3
01.22.23,2,2
01.22.30,1,1
01.22.31,-3,3
01.22.33,0,2
01.23.00,1,1
01.23.02,1,1
01.23.03,-2,2
01.23.10,-1,1
01.23.11,0,2
01.23.12,-2,2
01.23.13,1,3
01.23.22,-1,1
01.23.30,-1,1
01.23.31,1,1
01.23.32,2,2
01.23.33,-1,3
01.30.00,2,4
01.30.02,0,2
01.30.03,4,4
01.30.10,1,1
01.30.11,-1,1
01.30.12,0,4
01.30.20,1,1
01.30.21,-1,5
01.30.22,-4,4
01.30.23,-1,1
01.30.31,2,2
01.30.33,2,2
01.31.00,0,2
01.31.02,-1,1
01.31.10,-1,1
01.31.13,-1,1
01.31.20,1,1
01.31.21,1,1
01.31.23,-1,3
01.31.30,-2,2
01.31.32,0,2
01.32.02,2,2
01.32.03,-1,1
01.32.10,2,4
01.32.11,-2,2
01.32.12,-1,1
01.32.13,0,2
01.32.20,2,4
01.32.21,-1,5
01.32.22,0,4
01.32.23,0,2
01.32.31,1,1
01.32.33,3,5
01.33.02,-1,1
01.33.11,-1,1
01.33.22,-1,1
01.33.31,-1,1
01.33.32,-1,1
02.00.01,-1,3
02.00.03,0,2
02.00.12,0,2
02.00.21,-2,2
02.00.23,-1,1
02.00.30,-1,1
02.01.00,-1,1
02.01.10,-1,1
02.01.11,-1,1
02.01.13,1,1
02.01.22,-1,1
02.01.23,-1,1
02.01.31,-1,1
02.01.32,-1,1
02.03.00,0,2
02.03.01,-1,5
02.03.11,-1,1
02.03.12,1,1
02.03.13,-2,2
02.03.21,0,2
02.03.23,2,2
02.03.30,-2,2
02.03.31,2,4
02.03.32,2,2
02.03.33,-1,1
02.10.00,1,1
02.10.01,1,1
02.10.03,-2,4
02.10.11,-1,3
02.10.12,-1,3
02.10.20,1,3
02.10.21,-2,2
02.10.22,1,3
02.10.23,-1,3
02.10.30,2,4
02.10.31,1,1
02.10.32,-1,1
02.10.33,1,1
02.11.00,1,1
02.11.01,3,3
02.11.03,-1,7
02.11.10,1,3
02.11.12,-1,1
02.11.13,2,6
02.11.20,1,9
02.11.21,-2,4
02.11.22,2,2
02.11.23,-2,2
02.11.30,1,1
02.11.31,-1,1
02.11.32,2,2
02.11.33,2,4
02.12.00,-2,6
02.12.01,0,6
02.12.03,8,8
02.12.10,2,8
02.12.11,2,8
02.12.13,4,8
02.12.20,0,4
02.12.21,-1,13
02.12.22,5,7
02.12.23,9,9
02.12.30,3,13
02.12.31,6,10
02.12.32,3,9
02.12.33,4,6
02.13.00,2,4
02.13.01,1,3
02.13.03,1,1
02.13.10,-1,3
02.13.11,-4,4
02.13.12,1,1
02.13.20,2,2
02.13.21,1,1
02.13.22,-1,1
02.13.23,1,1
02.13.30,-2,2
02.13.31,-1,1
02.13.32,1,3
02.13.33,-1,1
02.20.00,5,7
02.20.01,1,3
02.20.03,-1,3
02.20.10,1,3
02.20.11,2,2
02.20.12,-1,3
02.20.13,-1,1
02.20.21,-1,3
02.20.22,1,1
02.20.23,0,4
02.20.30,0,4
02.20.31,1,5
02.20.32,-2,4
02.20.33,4,6
02.21.10,1,1
02.21.11,0,2
02.21.12,-1,1
02.21.20,-1,1
02.21.22,-1,1
02.21.30,-1,1
02.21.31,1,3
02.21.32,1,1
02.21.33,-3,3
02.22.00,2,4
02.22.03,0,2
02.22.11,-1,1
02.22.13,1,1
02.22.20,0,2
02.22.21,-2,2
02.22.23,-1,1
02.22.30,-1,1
02.22.31,2,2
02.22.32,-1,3
02.23.00,1,1
02.23.03,-1,1
02.23.12,-1,1
02.23.31,-2,2
02.23.32,-1,1
02.30.00,-2,2
02.30.03,1,1
02.30.10,2,2
02.30.11,-3,3
02.30.12,2,2
02.30.13,-2,2
02.30.20,0,2
02.30.21,-2,2
02.30.23,1,1
02.30.31,-1,1
02.30.32,1,1
02.31.00,1,1
02.31.01,1,3
02.31.03,4,4
02.31.10,1,3
02.31.11,2,2
02.31.12,1,1
02.31.13,0,2
02.31.20,0,8
02.31.21,0,2
02.31.22,-3,5
02.31.23,2,4
02.31.30,0,4
02.31.32,1,3
02.31.33,0,6
02.32.00,2,2
02.32.03,-1,1
02.32.10,0,2
02.32.11,1,1
02.32.20,0,2
02.32.21,0,2
02.32.22,-2,2
02.32.23,-1,1
02.32.30,0,4
02.32.31,-1,1
02.33.00,-2,2
02.33.11,0,2
02.33.12,1,1
02.33.13,1,1
02.33.21,-1,1
02.33.22,-1,1
02.33.23,1,1
02.33.30,0,2
02.33.31,-1,1
02.33.32,-1,1
03.00.01,-1,1
03.00.02,1,3
03.00.10,-1,1
03.00.11,-1,1
03.00.12,-1,1
03.00.13,2,2
03.00.22,0,2
03.00.31,-1,1
03.00.32,-2,2
03.00.33,-1,1
03.01.10,-1,1
03.01.11,-1,1
03.01.13,-2,2
03.01.20,-1,1
03.01.23,-2,2
03.01.30,0,2
03.01.31,1,1
03.01.32,1,1
03.02.00,-1,1
03.02.01,-2,2
03.02.10,-1,1
03.02.12,-1,1
03.02.13,0,2
03.02.20,1,1
03.02.23,-1,1
03.02.30,-1,1
03.02.33,1,1
03.10.01,-2,2
03.10.02,0,2
03.10.11,-1,1
03.10.12,1,3
03.10.13,-2,2
03.10.20,-1,3
03.10.21,-1,3
03.10.22,1,1
03.10.23,2,2
03.10.31,-1,3
03.10.32,-1,1
03.10.33,2,2
03.11.00,-1,1
03.11.01,1,1
03.11.10,0,2
03.11.12,-1,1
03.11.13,-1,1
03.11.20,-1,3
03.11.21,-1,1
03.11.22,-1,1
03.11.31,-1,1
03.11.33,-1,1
03.12.00,2,4
03.12.02,-1,1
03.12.11,-1,3
03.12.13,-2,2
03.12.20,1,1
03.12.21,-2,2
03.12.23,1,1
03.12.30,-2,2
03.12.31,1,1
03.12.32,-2,4
03.12.33,-1,1
03.13.00,0,4
03.13.01,1,3
03.13.02,3,5
03.13.10,-3,3
03.13.11,0,4
03.13.12,-3,5
03.13.20,-1,1
03.13.21,-2,4
03.13.22,2,4
03.13.23,5,5
03.13.30,0,6
03.13.31,4,6
03.13.32,-2,6
03.13.33,-1,3
03.20.00,-1,1
03.20.01,0,2
03.20.02,-1,1
03.20.10,-1,1
03.20.11,2,2
03.20.12,-2,2
03.20.13,0,2
03.20.22,0,2
03.20.23,-1,1
03.20.30,0,2
03.20.31,-2,2
03.20.32,1,1
03.21.00,1,1
03.21.01,1,3
03.21.02,-1,1
03.21.10,1,1
03.21.11,0,2
03.21.12,2,2
03.21.13,-1,3
03.21.20,0,2
03.21.22,-1,3
03.21.23,0,2
03.21.30,-3,3
03.21.31,-2,4
03.21.33,1,3
03.22.00,0,2
03.22.01,-2,2
03.22.02,2,2
03.22.10,1,1
03.22.12,-1,3
03.22.13,0,2
03.22.21,-1,1
03.22.23,-2,2
03.22.30,-2,2
03.22.31,-1,1
03.22.33,-1,1
03.23.00,2,2
03.23.01,-2,6
03.23.02,2,8
03.23.10,-1,9
03.23.11,1,3
03.23.12,2,6
03.23.13,-2,4
03.23.20,2,2
03.23.21,-1,1
03.23.22,1,3
03.23.30,0,2
03.23.31,2,4
03.23.32,-1,5
03.23.33,1,5
03.30.00,3,5
03.30.01,-3,3
03.30.02,-1,5
03.30.10,4,8
03.30.11,0,6
03.30.12,4,8
03.30.13,1,7
03.30.20,4,4
03.30.21,-2,4
03.30.22,3,3
03.30.23,-1,3
03.30.31,4,8
03.30.32,2,6
03.30.33,-4,10
03.31.00,-1,3
03.31.01,3,5
03.31.02,1,1
03.31.10,1,1
03.31.11,-1,3
03.31.12,-2,2
03.31.13,-1,3
03.31.20,0,2
03.31.21,-2,2
03.31.22,1,1
03.31.30,-1,1
03.31.32,-3,3
03.31.33,2,2
03.32.00,1,1
03.32.01,1,1
03.32.10,1,1
03.32.11,-1,1
03.32.12,-2,4
03.32.20,0,2
03.32.21,-2,2
03.32.22,-1,5
03.32.23,-1,1
03.32.31,-1,1
03.33.01,-1,5
03.33.02,-2,2
03.33.10,-2,2
03.33.11,1,1
03.33.12,-1,1
03.33.20,-1,1
03.33.21,2,2
03.33.22,0,2
03.33.23,1,1
03.33.30,0,4
03.33.31,-1,1
10.00.01,1,3
10.00.03,0,2
10.00.11,-1,1
10.00.13,0,2
10.00.22,-1,1
10.00.30,-1,1
10.00.32,-3,3
10.00.33,0,2
10.01.00,-1,1
10.01.02,-1,1
10.01.03,1,1
10.01.11,1,3
10.01.12,1,1
10.01.13,2,2
10.01.20,0,6
10.01.21,-3,3
10.01.22,-1,1
10.01.23,2,4
10.01.30,0,4
10.01.31,1,3
10.01.32,2,4
10.01.33,1,3
10.02.00,2,2
10.02.01,2,2
10.02.03,0,2
10.02.11,0,2
10.02.12,1,1
10.02.13,0,2
10.02.20,2,2
10.02.21,0,4
10.02.22,2,2
10.02.23,-1,3
10.02.30,-5,11
10.02.31,0,4
10.02.32,1,1
10.02.33,3,5
10.03.00,1,1
10.03.01,-2,4
10.03.02,-1,3
10.03.11,1,3
10.03.12,2,2
10.03.13,0,2
10.03.20,-2,6
10.03.21,0,2
10.03.22,-1,1
10.03.23,2,2
10.03.30,-1,1
10.03.31,2,2
10.03.32,-1,3
10.03.33,4,4
10.11.00,3,7
10.11.01,-1,5
10.11.02,0,6
10.11.03,-1,3
10.11.12,2,4
10.11.13,3,3
10.11.20,2,2
10.11.21,0,2
10.11.22,2,2
10.11.23,1,5
10.11.30,2,2
10.11.31,0,2
10.11.32,0,2
10.11.33,-2,6
10.12.00,0,2
10.12.01,-1,1
10.12.11,-1,1
10.12.13,2,4
10.12.20,0,2
10.12.21,0,2
10.12.22,2,4
10.12.23,-1,1
10.12.30,-2,6
10.12.31,2,2
10.12.32,-1,1
10.13.11,-1,1
10.13.12,-2,2
10.13.20,-1,1
10.13.21,-2,2
10.13.23,1,1
10.13.30,-1,1
10.20.00,1,3
10.20.01,1,3
10.20.03,-2,4
10.20.11,1,3
10.20.12,1,1
10.20.13,-1,3
10.20.21,1,3
10.20.23,2,4
10.20.30,-1,3
10.20.31,0,4
10.20.33,1,3
10.21.00,-2,4
10.21.01,1,3
10.21.02,-2,2
10.21.03,1,1
10.21.12,1,3
10.21.13,0,4
10.21.20,-1,5
10.21.22,-1,1
10.21.23,2,4
10.21.30,0,4
10.21.31,2,4
10.21.32,1,3
10.21.33,2,4
10.22.00,1,1
10.22.01,1,1
10.22.02,-1,1
10.22.03,-1,1
10.22.11,1,1
10.22.13,0,2
10.22.20,-2,4
10.22.21,-1,1
10.22.31,-2,4
10.22.32,-1,1
10.22.33,1,1
10.23.00,1,1
10.23.01,2,8
10.23.02,-3,3
10.23.03,0,2
10.23.11,3,3
10.23.12,0,2
10.23.13,-2,2
10.23.20,0,2
10.23.21,0,2
10.23.22,1,3
10.23.30,1,3
10.23.31,0,2
10.23.32,0,2
10.23.33,1,5
10.30.02,1,1
10.30.03,2,2
10.30.12,-1,1
10.30.20,-2,2
10.30.22,0,4
10.30.23,-2,2
10.30.31,-1,1
10.30.32,0,2
10.30.33,1,3
10.31.00,1,1
10.31.01,1,3
10.31.03,1,1
10.31.11,0,2
10.31.12,-2,2
10.31.20,1,3
10.31.21,-1,3
10.31.23,3,3
10.31.30,-2,4
10.31.32,-3,3
10.31.33,1,1
10.32.01,-1,3
10.32.02,-1,1
10.32.03,1,1
10.32.11,-1,1
10.32.12,0,2
10.32.13,0,2
10.32.20,-1,1
10.32.22,-1,1
10.32.23,3,3
10.32.30,0,2
10.32.31,-1,1
10.32.33,0,2
10.33.00,-1,1
10.33.01,-1,1
10.33.02,1,1
10.33.03,0,2
10.33.11,1,1
10.33.12,-1,1
10.33.20,-2,2
10.33.21,0,2
10.33.22,1,3
10.33.23,1,1
10.33.30,-1,1
10.33.31,1,1
10.33.32,-1,1
11.00.01,1,1
11.00.02,-1,1
11.00.03,1,3
11.00.10,-3,3
11.00.12,-1,1
11.00.22,-1,1
11.00.30,-2,2
11.00.31,-1,3
11.00.32,0,2
11.01.13,-1,1
11.01.20,-1,1
11.01.23,-1,1
11.01.32,-2,2
11.02.00,-2,4
11.02.01,-2,2
11.02.12,1,1
11.02.21,1,1
11.02.31,-2,2
11.02.32,0,2
11.02.33,-1,1
11.03.00,3,3
11.03.01,-2,4
11.03.02,-1,1
11.03.10,-1,1
11.03.12,0,4
11.03.13,-2,2
11.03.20,-1,3
11.03.21,0,4
11.03.22,0,4
11.03.30,1,3
11.03.31,0,2
11.03.32,1,7
11.03.33,0,4
11.10.03,-2,4
11.10.13,-1,3
11.10.21,-1,1
11.10.30,1,1
11.10.31,0,2
11.10.32,-1,1
11.10.33,-1,1
11.12.00,2,2
11.12.01,1,3
11.12.02,0,2
11.12.03,0,4
11.12.10,-1,3
11.12.13,1,1
11.12.20,-3,3
11.12.21,-4,6
11.12.22,0,6
11.12.23,1,5
11.12.30,2,6
11.12.31,-1,3
11.12.32,1,3
11.12.33,1,5
11.13.01,-2,2
11.13.02,2,2
11.13.03,-1,1
11.13.12,1,1
11.13.22,-1,1
11.13.30,-3,3
11.13.31,-2,2
11.13.33,-1,5
11.20.00,-1,1
11.20.01,-1,1
11.20.12,-1,1
11.20.13,-1,1
11.20.21,1,1
11.20.23,-1,1
11.20.31,-1,1
11.21.00,-1,3
11.21.01,1,3
11.21.02,0,2
11.21.03,1,3
11.21.10,1,1
11.21.12,-1,1
11.21.13,-3,3
11.21.20,1,1
11.21.22,-1,1
11.21.23,-2,2
11.21.30,-2,2
11.21.31,0,2
11.21.33,0,2
11.22.02,1,1
11.22.10,-1,1
11.22.13,-2,4
11.22.21,-1,1
11.22.30,-1,1
11.22.32,-1,3
11.23.00,2,4
11.23.01,0,6
11.23.02,1,3
11.23.03,-4,4
11.23.10,1,5
11.23.12,0,2
11.23.13,4,6
11.23.20,1,1
11.23.21,-7,9
11.23.30,-1,3
11.23.31,-1,5
11.23.32,4,6
11.23.33,1,3
11.30.00,-1,3
11.30.01,2,2
11.30.02,1,3
11.30.03,-2,2
11.30.10,5,11
11.30.12,-3,3
11.30.13,0,6
11.30.20,-1,5
11.30.21,2,2
11.30.22,1,3
11.30.23,0,4
11.30.31,1,3
11.30.32,2,6
11.30.33,0,4
11.31.00,-2,2
11.31.02,-1,1
11.31.12,-1,1
11.31.21,-2,2
11.31.23,1,1
11.32.00,-2,2
11.32.01,1,3
11.32.02,1,9
11.32.03,-1,5
11.32.10,1,1
11.32.12,-1,3
11.32.13,3,5
11.32.20,2,6
11.32.21,0,4
11.32.22,3,7
11.32.23,-1,1
11.32.30,-3,3
11.32.31,1,3
11.32.33,-2,6
11.33.00,0,2
11.33.01,0,2
11.33.02,0,2
11.33.10,-1,3
11.33.13,-1,1
11.33.21,-2,2
11.33.23,-1,1
11.33.30,0,4
11.33.31,1,7
12.00.03,0,2
12.00.10,-1,1
12.00.11,-1,1
12.00.13,-1,1
12.00.20,-1,1
12.00.21,0,2
12.00.22,-2,2
12.00.30,0,2
12.00.32,2,2
12.01.00,1,3
12.01.02,-1,1
12.01.10,0,2
12.01.11,0,2
12.01.13,-2,2
12.01.20,1,1
12.01.21,-1,1
12.01.23,-2,2
12.01.30,-1,3
12.01.31,1,1
12.01.33,0,2
12.02.00,2,2
12.02.01,-1,3
12.02.03,-1,5
12.02.10,3,5
12.02.11,0,2
12.02.13,0,6
12.02.20,1,7
12.02.21,2,2
12.02.22,-1,3
12.02.23,1,3
12.02.30,-1,3
12.02.31,1,5
12.02.32,1,3
12.02.33,-1,3
12.03.00,0,4
12.03.01,0,2
12.03.02,-1,3
12.03.10,1,1
12.03.11,0,2
12.03.20,-1,1
12.03.22,-1,1
12.03.23,5,7
12.03.30,-2,4
12.03.31,2,4
12.03.32,1,5
12.03.33,-3,3
12.10.00,-1,3
12.10.13,-2,2
12.10.21,-1,1
12.10.22,-1,1
12.10.30,0,2
12.10.31,0,2
12.11.10,-1,1
12.11.13,-1,1
12.11.30,-2,2
12.13.00,0,2
12.13.01,-1,1
12.13.02,0,2
12.13.03,0,2
12.13.10,1,1
12.13.11,0,2
12.13.23,0,4
12.13.30,1,1
12.13.31,-2,4
12.13.32,1,1
12.13.33,-3,5
12.20.00,-1,3
12.20.01,-1,3
12.20.02,-1,1
12.20.10,0,2
12.20.11,0,2
12.20.13,-3,3
12.20.21,0,2
12.20.22,-2,2
12.20.23,0,2
12.20.30,1,1
12.20.31,2,2
12.20.33,0,2
12.21.00,0,4
12.21.01,-1,1
12.21.02,1,1
12.21.03,1,1
12.21.10,2,2
12.21.13,1,1
12.21.22,-5,5
12.21.23,-2,2
12.21.30,-1,3
12.21.31,-1,1
12.21.32,1,1
12.21.33,-1,1
12.22.00,0,2
12.22.01,2,2
12.22.02,0,2
12.22.10,2,2
12.22.11,-1,3
12.22.13,1,3
12.22.20,-3,3
12.22.23,-1,1
12.22.30,1,5
12.22.31,-5,7
12.22.32,0,2
12.22.33,2,2
12.23.00,2,2
12.23.01,0,2
12.23.02,4,4
12.23.10,-1,1
12.23.11,-3,5
12.23.13,2,2
12.23.20,-1,3
12.23.21,-1,1
12.23.22,-1,1
12.23.30,-3,3
12.23.31,1,1
12.23.32,-3,5
12.23.33,1,1
12.30.00,4,6
12.30.01,0,4
12.30.02,-2,2
12.30.03,-3,3
12.30.10,-2,4
12.30.11,4,4
12.30.13,0,6
12.30.20,-2,4
12.30.21,2,2
12.30.22,0,4
12.30.23,0,6
12.30.31,1,1
12.30.33,0,2
12.31.00,-2,2
12.31.01,-1,3
12.31.02,-1,3
12.31.03,-1,1
12.31.10,1,1
12.31.11,-1,1
12.31.20,0,2
12.31.21,-1,1
12.31.22,-2,2
12.31.23,1,1
12.31.32,1,1
12.32.00,2,4
12.32.01,3,9
12.32.02,1,5
12.32.03,0,2
12.32.10,1,3
12.32.11,6,8
12.32.13,0,8
12.32.20,0,4
12.32.21,2,4
12.32.22,-4,6
12.32.23,0,6
12.32.30,0,2
12.32.31,-3,3
12.32.33,1,5
12.33.02,-2,2
12.33.21,-1,1
12.33.30,-1,1
13.00.01,-2,2
13.00.02,1,1
13.00.03,-2,2
13.00.20,1,1
13.00.21,-1,1
13.00.23,0,2
13.00.30,-1,1
13.00.32,-1,1
13.00.33,1,1
