
 
 
01.51,-1,1
01.53,1,1
01.54,1,1
01.55,1,1
01.56,-1,1
01.59,1,1
01.63,1,1
01.64,-1,1
01.65,-1,1
01.68,-1,1
01.73,1,1
01.74,1,1
01.75,-1,1
01.78,-1,1
01.82,-1,1
01.84,-1,1
01.88,1,1
01.93,-1,1
01.96,1,1
01.97,-1,1
02.00,1,1
02.09,1,1
02.14,1,1
02.16,1,1
02.18,1,1
02.20,-1,1
02.21,-1,1
02.27,1,1
02.28,1,1
02.35,1,1
02.36,-1,1
02.37,1,1
02.38,-1,1
02.42,-1,1
02.49,-1,1
02.50,-1,1
02.52,-1,1
02.55,-1,1
02.60,1,1
02.62,-1,1
02.63,1,1
02.65,-1,1
02.68,1,1
02.70,1,1
02.72,-1,1
02.74,1,1
02.77,-1,1
02.80,1,1
02.85,-1,1
02.86,-1,1
02.90,-1,1
02.92,1,1
02.95,-1,1
02.96,-1,1
03.01,-1,1
03.07,1,1
03.08,1,1
03.11,1,1
03.13,-1,1
03.18,-1,1
03.21,1,1
03.24,-1,1
03.27,1,1
03.32,1,1
03.33,-1,1
03.35,-1,1
03.39,1,1
03.50,1,1
03.51,-1,1
03.54,1,1
03.61,1,1
03.64,-1,1
03.65,1,1
03.69,-1,1
03.78,-1,1
03.79,-1,1
03.82,1,1
03.84,-1,1
03.95,-1,1
03.97,1,1
03.98,-1,1
04.00,1,1
04.01,-1,1
04.02,1,1
04.07,1,1
04.08,-1,1
04.09,-1,1
04.11,1,1
04.12,-1,1
04.13,-1,1
04.14,1,1
04.21,-1,1
04.25,1,1
04.26,-1,1
04.27,1,1
04.28,1,1
04.29,1,1
04.31,-1,1
04.33,-1,1
04.34,1,1
04.37,-1,1
04.42,1,1
04.43,-1,1
04.45,-1,1
04.46,-1,1
04.47,1,1
04.48,-1,1
04.49,-1,1
04.50,-1,1
04.55,1,1
04.56,-1,1
04.62,1,1
04.64,-1,1
04.67,-1,1
04.68,-1,1
04.72,-1,1
04.73,-1,1
04.74,-1,1
04.77,1,1
04.79,1,1
04.83,-1,1
04.85,1,1
04.86,1,1
04.89,-1,1
04.91,1,1
04.95,-1,1
04.98,-1,1
05.00,-1,1
05.01,-1,1
05.03,1,1
05.07,-1,1
05.10,-1,1
05.18,-1,1
05.19,1,1
05.21,-1,1
05.24,1,1
05.32,-1,1
05.33,1,1
05.36,1,1
05.37,1,1
05.40,-1,1
05.41,-1,1
05.43,1,1
05.47,-1,1
05.48,1,1
05.50,1,1
05.55,1,1
05.57,-1,1
05.58,-1,1
05.63,1,1
05.66,1,1
05.67,-1,1
05.68,1,1
05.69,-1,1
05.71,1,1
05.72,1,1
05.75,1,1
05.76,1,1
05.79,1,1
05.85,1,1
05.86,1,1
05.87,-1,1
05.89,-1,1
05.90,-1,1
05.99,-1,1
06.00,1,1
06.05,1,1
06.09,1,1
06.12,1,1
06.16,1,1
06.19,1,1
06.20,-1,1
06.26,1,1
06.27,-1,1
06.28,1,1
06.31,-1,1
06.32,1,1
06.34,1,1
06.35,-1,1
06.36,1,1
06.37,1,1
06.38,-1,1
06.41,1,1
06.42,-1,1
06.43,-1,1
06.46,-1,1
06.49,1,1
06.50,-1,1
06.51,-1,1
06.57,-1,1
06.58,-1,1
06.59,1,1
06.61,1,1
06.62,-1,1
06.65,1,1
06.67,1,1
06.76,-1,1
06.78,-1,1
06.85,-1,1
06.86,1,1
06.89,-1,1
06.90,-1,1
06.93,-1,1
06.95,1,1
06.97,1,1
06.98,1,1
06.99,-1,1
07.01,1,1
07.02,-1,1
07.05,1,1
07.06,1,1
07.09,-1,1
07.10,1,1
07.14,1,1
07.15,-1,1
07.20,1,1
07.22,1,1
07.24,1,1
07.32,1,1
07.33,-1,1
07.34,1,1
07.35,1,1
07.36,-1,1
07.39,1,1
07.46,1,1
07.47,1,1
07.50,-1,1
07.54,-1,1
07.55,1,1
07.57,-1,1
07.58,1,1
07.59,-1,1
07.63,1,1
07.64,1,1
07.69,1,1
07.81,1,1
07.82,1,1
07.93,-1,1
07.94,1,1
07.95,1,1
07.97,-1,1
07.99,1,1
08.01,1,1
08.04,-1,1
08.05,-1,1
08.15,-1,1
08.18,1,1
08.23,-1,1
08.48,-1,1
08.49,1,1
08.52,1,1
08.67,1,1
08.68,1,1
08.74,1,1
08.76,-1,1
08.88,1,1
08.89,-1,1
08.90,1,1
08.94,-1,1
08.96,-1,1
08.99,1,1
09.01,1,1
09.10,-1,1
09.11,-1,1
09.14,1,1
09.16,1,1
09.19,1,1
09.25,-1,1
09.27,1,1
09.47,1,1
09.50,1,1
09.59,1,1
09.67,-1,1
09.75,-1,1
09.77,-1,1
09.79,1,1
09.80,1,1
09.83,-1,1
09.84,1,1
09.92,-1,1
09.96,-1,1
10.00,1,1
10.02,-1,1
10.05,-1,1
10.09,-1,1
10.14,-1,1
10.17,-1,1
10.19,1,1
10.22,1,1
10.23,-1,1
10.30,-1,1
10.35,1,1
10.42,-1,1
10.59,-1,1
10.61,-1,1
10.64,1,1
10.65,1,1
10.75,1,1
10.84,-1,1
10.95,1,1
10.96,1,1
10.97,1,1
10.98,-1,1
11.00,-1,1
11.01,1,1
11.03,1,1
11.13,-1,1
11.15,1,1
11.18,1,1
11.20,1,1
11.21,1,1
11.33,1,1
11.35,-1,1
11.36,-1,1
11.37,-1,1
11.44,1,1
11.49,-1,1
11.53,-1,1
11.55,-1,1
11.59,-1,1
11.60,1,1
11.61,1,1
11.66,1,1
11.67,1,1
11.72,1,1
11.74,1,1
11.84,-1,1
11.87,1,1
11.89,-1,1
11.93,-1,1
11.95,-1,1
11.98,1,1
12.01,1,1
12.02,1,1
12.07,1,1
12.09,-1,1
12.11,-1,1
12.14,1,1
12.15,-1,1
12.19,1,1
12.21,-1,1
12.24,-1,1
12.25,-1,1
12.26,1,1
12.28,1,1
12.29,-1,1
12.32,-1,1
12.34,-1,1
12.38,1,1
12.40,1,1
12.42,1,1
12.44,-1,1
12.45,1,1
12.46,-1,1
12.60,-1,1
12.61,1,1
12.71,1,1
12.72,-1,1
12.73,1,1
12.75,1,1
12.78,-1,1
12.79,1,1
12.84,1,1
12.85,1,1
12.88,1,1
12.89,-1,1
12.96,1,1
12.97,1,1
13.03,-1,1
13.05,1,1
13.08,1,1
13.10,-1,1
13.14,1,1
13.17,-1,1
13.18,-1,1
13.19,-1,1
13.23,1,1
13.25,1,1
13.26,1,1
13.32,-1,1
13.37,1,1
13.40,1,1
13.42,-1,1
13.46,-1,1
13.47,1,1
13.48,-1,1
13.52,-1,1
13.54,-1,1
13.59,1,1
13.60,1,1
13.66,1,1
13.67,1,1
13.72,-1,1
13.78,-1,1
13.79,-1,1
13.87,1,1
13.88,1,1
13.93,-1,1
13.98,1,1
14.02,-1,1
14.04,1,1
14.05,-1,1
14.06,1,1
14.10,1,1
14.11,1,1
14.12,-1,1
14.16,-1,1
14.17,1,1
14.18,1,1
14.19,1,1
14.21,1,1
14.22,-1,1
14.24,1,1
14.26,1,1
14.29,-1,1
14.30,1,1
14.31,1,1
14.34,1,1
14.35,1,1
14.38,-1,1
14.39,-1,1
14.40,1,1
14.45,-1,1
14.47,1,1
14.49,-1,1
14.50,-1,1
14.51,-1,1
14.53,-1,1
14.54,1,1
14.55,1,1
14.57,1,1
14.58,1,1
14.59,-1,1
14.60,-1,1
14.63,-1,1
14.66,-1,1
14.70,-1,1
14.72,1,1
14.73,-1,1
14.76,1,1
14.78,1,1
14.79,-1,1
14.80,-1,1
14.82,-1,1
14.83,1,1
14.84,1,1
14.85,1,1
14.86,-1,1
14.87,-1,1
14.89,1,1
14.93,1,1
14.94,1,1
15.01,1,1
15.02,-1,1
15.08,-1,1
15.09,1,1
15.11,-1,1
15.12,-1,1
15.13,-1,1
15.21,-1,1
15.27,1,1
15.28,1,1
15.29,1,1
15.36,1,1
15.39,-1,1
15.40,1,1
15.42,1,1
15.43,-1,1
15.53,1,1
15.54,1,1
15.58,1,1
15.59,-1,1
15.63,1,1
15.66,-1,1
15.71,-1,1
15.72,-1,1
15.77,1,1
15.78,-1,1
15.80,1,1
15.85,-1,1
15.86,-1,1
15.87,1,1
15.90,1,1
15.91,1,1
15.98,1,1
15.99,-1,1
16.06,-1,1
16.07,-1,1
16.12,1,1
16.15,1,1
16.17,-1,1
16.18,1,1
16.19,-1,1
16.22,-1,1
16.23,-1,1
16.27,1,1
16.37,1,1
16.39,-1,1
16.41,1,1
16.45,1,1
16.47,-1,1
16.48,-1,1
16.52,-1,1
16.57,1,1
16.64,-1,1
16.66,1,1
16.69,-1,1
16.75,1,1
16.77,1,1
16.82,-1,1
16.84,1,1
16.87,1,1
16.88,1,1
16.90,1,1
16.92,1,1
16.93,-1,1
16.95,-1,1
16.98,-1,1
16.99,-1,1
17.06,1,1
17.09,1,1
17.10,-1,1
17.11,1,1
17.14,-1,1
17.16,1,1
17.20,-1,1
17.21,-1,1
17.22,1,1
17.25,-1,1
17.26,-1,1
17.32,1,1
17.33,1,1
17.34,-1,1
17.36,-1,1
17.40,1,1
17.41,1,1
17.46,-1,1
17.49,-1,1
17.50,1,1
17.51,-1,1
17.57,1,1
17.60,1,1
17.61,-1,1
17.66,1,1
17.67,-1,1
17.68,-1,1
17.69,-1,1
17.70,-1,1
17.71,-1,1
17.74,1,1
17.75,-1,1
17.76,-1,1
17.79,-1,1
17.85,-1,1
17.86,-1,1
17.92,1,1
17.94,-1,1
17.96,1,1
17.97,-1,1
18.00,-1,1
18.01,1,1
18.02,1,1
18.04,-1,1
18.05,-1,1
18.09,1,1
18.13,-1,1
18.15,-1,1
18.21,1,1
18.26,-1,1
18.30,-1,1
18.31,-1,1
18.32,-1,1
18.34,1,1
18.39,-1,1
18.43,-1,1
18.44,-1,1
18.47,1,1
18.48,-1,1
18.49,-1,1
18.51,1,1
18.54,-1,1
18.55,1,1
18.56,-1,1
18.63,-1,1
18.66,-2,2
18.67,1,1
18.68,-1,1
18.70,-1,1
18.72,-1,1
18.73,1,1
18.74,1,1
18.75,-1,1
18.78,1,1
18.81,1,1
18.84,1,1
18.85,-1,1
18.86,-1,1
18.92,-1,1
18.98,-1,1
19.02,-1,1
19.05,-1,1
19.06,1,1
19.07,1,1
19.09,1,1
19.10,1,1
19.13,-1,1
19.15,1,1
19.21,-1,1
19.30,-1,1
19.31,1,1
19.36,1,1
19.38,1,1
19.39,1,1
19.42,1,1
19.43,1,1
19.44,1,1
19.50,1,1
19.55,1,1
19.56,-1,1
19.58,-1,1
19.59,1,1
19.64,1,1
19.71,1,1
19.74,1,1
19.82,-1,1
19.85,-1,1
19.90,-1,1
19.92,-1,1
19.98,-1,1
20.04,-1,1
20.05,-1,1
20.09,1,1
20.12,-1,1
20.13,-1,1
20.14,1,1
20.15,-1,1
20.21,-1,1
20.26,1,1
20.28,-1,1
20.29,1,1
20.30,1,1
20.32,1,1
20.33,1,1
20.40,-1,1
20.44,-1,1
20.53,1,1
20.54,-1,1
20.55,-1,1
20.56,1,1
20.57,-1,1
20.64,1,1
20.73,1,1
20.75,-1,1
20.78,1,1
20.79,1,1
20.81,-1,1
20.83,1,1
20.84,-1,1
20.85,-1,1
20.88,1,1
20.94,-1,1
20.98,-1,1
20.99,1,1
21.01,1,1
21.08,1,1
21.10,1,1
21.12,-1,1
21.13,1,1
21.14,-1,1
21.17,1,1
21.19,1,1
21.22,1,1
21.23,-1,1
21.25,-1,1
21.27,1,1
21.28,-1,1
21.31,1,1
21.32,-1,1
21.33,1,1
21.35,1,1
21.39,1,1
21.40,1,1
21.43,1,1
21.48,-1,1
21.51,-1,1
21.53,1,1
21.55,-1,1
21.56,1,1
21.60,1,1
21.61,-1,1
21.62,-1,1
21.63,1,1
21.65,-1,1
21.66,-1,1
21.69,-1,1
21.70,1,1
21.71,-1,1
21.73,1,1
21.75,1,1
21.77,-1,1
21.78,1,1
21.82,1,1
21.83,1,1
21.84,1,1
21.87,1,1
21.89,1,1
21.91,-1,1
21.92,1,1
21.96,1,1
21.97,-1,1
21.98,1,1
22.00,-1,1
22.01,1,1
22.04,1,1
22.09,1,1
22.14,-1,1
22.16,-1,1
22.17,-1,1
22.29,-1,1
22.34,-1,1
22.36,-1,1
22.38,-1,1
22.39,-1,1
22.41,-1,1
22.42,1,1
22.45,1,1
22.46,-1,1
22.48,-1,1
22.53,-1,1
22.58,-1,1
22.60,-1,1
22.69,1,1
22.72,-1,1
22.73,-1,1
22.74,-1,1
22.76,-1,1
22.78,-1,1
22.81,-1,1
22.84,-1,1
22.85,1,1
22.91,1,1
22.93,-1,1
22.94,-1,1
22.95,-1,1
22.97,1,1
22.99,-1,1
23.01,1,1
23.05,-1,1
23.11,1,1
23.12,1,1
23.13,-1,1
23.15,1,1
23.17,1,1
23.20,-1,1
23.26,1,1
23.27,-1,1
23.28,1,1
23.30,1,1
23.32,-1,1
23.34,1,1
23.36,1,1
23.38,-1,1
23.39,1,1
23.43,-1,1
23.47,-1,1
23.51,1,1
23.59,-1,1
23.60,1,1
23.62,-1,1
23.65,-1,1
23.68,-1,1
23.70,-1,1
23.72,1,1
23.73,-1,1
23.74,1,1
23.76,-1,1
23.78,-1,1
23.83,1,1
23.91,-1,1
23.95,-1,1
24.04,1,1
24.10,-1,1
24.13,-1,1
24.15,1,1
24.17,1,1
24.19,-1,1
24.20,-1,1
24.26,-1,1
24.27,-1,1
24.28,1,1
24.29,-1,1
24.34,1,1
24.40,-1,1
24.42,-1,1
24.45,1,1
24.47,1,1
24.52,-1,1
24.54,-1,1
24.55,1,1
24.60,1,1
24.66,-1,1
24.70,-1,1
24.74,-1,1
24.75,1,1
24.76,1,1
24.83,-1,1
24.91,1,1
24.93,1,1
24.96,-1,1
24.98,-1,1
25.01,1,1
25.06,-1,1
25.08,1,1
25.10,1,1
25.11,1,1
25.13,-1,1
25.17,1,1
25.18,1,1
25.20,1,1
25.21,1,1
25.26,-1,1
25.31,-1,1
25.32,1,1
25.33,-1,1
25.34,-1,1
25.35,1,1
25.38,-1,1
25.41,-1,1
25.48,-1,1
25.50,-1,1
25.59,1,1
25.60,-1,1
25.62,1,1
25.63,1,1
25.65,1,1
25.66,1,1
25.70,-1,1
25.75,1,1
25.89,1,1
25.90,-1,1
25.92,-1,1
25.93,1,1
25.94,-1,1
25.95,-1,1
25.99,-1,1
26.00,1,1
26.01,-1,1
26.10,-1,1
26.17,1,1
26.27,-1,1
26.35,-1,1
26.36,1,1
26.37,-1,1
26.38,1,1
26.41,1,1
26.46,1,1
26.49,1,1
26.51,-1,1
26.54,-1,1
26.57,1,1
26.59,1,1
26.60,-1,1
26.64,1,1
26.66,-1,1
26.68,-1,1
26.72,1,1
26.74,1,1
26.75,-1,1
26.80,1,1
26.81,-1,1
26.83,1,1
26.84,-1,1
26.85,-1,1
26.86,-1,1
26.87,-1,1
26.94,-1,1
26.98,-1,1
26.99,-1,1
27.00,-1,1
27.02,-1,1
27.05,-1,1
27.07,1,1
27.08,1,1
27.14,-1,1
27.16,-1,1
27.29,-1,1
27.30,1,1
27.31,1,1
27.33,1,1
27.34,1,1
27.36,-1,1
27.40,1,1
27.45,-1,1
27.47,1,1
27.48,1,1
27.50,-1,1
27.51,-1,1
27.56,-1,1
27.58,-1,1
27.59,1,1
27.60,1,1
27.61,-1,1
27.62,1,1
27.63,-1,1
27.68,-1,1
27.70,-1,1
27.72,1,1
27.77,-1,1
27.82,1,1
27.83,-1,1
27.84,1,1
27.94,-1,1
27.95,-1,1
28.00,1,1
28.02,-1,1
28.03,-1,1
28.04,-1,1
28.10,-1,1
28.11,1,1
28.12,1,1
28.14,1,1
28.16,-1,1
28.17,1,1
28.18,-1,1
28.22,1,1
28.24,-1,1
28.25,-1,1
28.30,-1,1
28.32,1,1
28.36,1,1
28.39,1,1
28.40,-1,1
28.41,-1,1
28.44,1,1
28.45,1,1
28.46,-1,1
28.50,-1,1
28.53,1,1
28.54,-1,1
28.58,-1,1
28.61,1,1
28.62,1,1
28.66,-1,1
28.68,-1,1
28.69,-1,1
28.71,-1,1
28.72,-1,1
28.74,-1,1
28.77,-1,1
28.78,1,1
28.79,-1,1
28.80,1,1
28.81,1,1
28.94,-1,1
28.96,-1,1
28.98,1,1
29.00,-1,1
29.02,-1,1
29.03,1,1
29.07,-1,1
29.09,1,1
29.10,-1,1
29.13,-1,1
29.14,1,1
29.15,-1,1
29.16,1,1
29.17,1,1
29.18,-1,1
29.22,-1,1
29.23,1,1
29.24,1,1
29.26,-1,1
29.27,-1,1
29.28,1,1
29.30,-1,1
29.31,1,1
29.33,1,1
29.35,-1,1
29.37,-1,1
29.40,-1,1
29.41,-1,1
29.42,1,1
29.44,1,1
29.45,-1,1
29.46,1,1
29.47,-1,1
29.48,1,1
29.49,1,1
29.51,-1,1
29.52,1,1
29.57,-1,1
29.58,1,1
29.60,-1,1
29.63,1,1
29.64,-1,1
29.69,-1,1
29.70,-1,1
29.72,-1,1
29.76,1,1
29.81,1,1
29.82,1,1
29.84,1,1
29.90,1,1
29.93,1,1
29.94,-1,1
29.95,1,1
29.97,1,1
29.98,-1,1
29.99,-1,1
30.01,1,1
30.09,1,1
30.11,1,1
30.18,1,1
30.22,1,1
30.25,1,1
30.32,-1,1
30.34,-1,1
30.35,1,1
30.37,1,1
30.38,1,1
30.42,1,1
30.47,1,1
30.48,1,1
30.49,-1,1
30.50,-1,1
30.55,1,1
30.59,-1,1
30.65,-1,1
30.69,-1,1
30.70,-1,1
30.72,1,1
30.74,1,1
30.79,1,1
30.80,1,1
30.81,1,1
30.86,-1,1
30.87,-1,1
30.89,1,1
30.93,1,1
30.96,1,1
31.00,1,1
31.03,1,1
31.07,1,1
31.08,-1,1
31.11,1,1
31.13,-1,1
31.14,1,1
31.16,-1,1
31.18,-1,1
31.19,1,1
31.21,-1,1
31.22,1,1
31.26,1,1
31.32,1,1
31.35,-1,1
31.38,1,1
31.40,-1,1
31.43,1,1
31.45,-1,1
31.49,-1,1
31.50,-1,1
31.51,1,1
31.53,1,1
31.54,1,1
31.55,1,1
31.57,-1,1
31.63,-1,1
31.65,1,1
31.67,1,1
31.68,1,1
31.69,-1,1
31.70,-1,1
31.75,1,1
31.77,-1,1
31.79,1,1
31.89,1,1
31.94,-1,1
31.95,1,1
31.96,1,1
31.97,1,1
31.98,1,1
32.00,-1,1
32.04,-1,1
32.06,1,1
32.17,1,1
32.20,-1,1
32.21,-1,1
32.27,1,1
32.29,1,1
32.31,1,1
32.33,-1,1
32.38,1,1
32.45,-1,1
32.49,1,1
32.50,-1,1
32.52,-1,1
32.54,-1,1
32.57,1,1
32.58,-1,1
32.62,-1,1
32.63,-1,1
32.65,-1,1
32.66,1,1
32.68,-1,1
32.69,-1,1
32.71,-1,1
32.72,1,1
32.77,1,1
32.80,-1,1
32.81,-1,1
32.82,-1,1
32.84,1,1
32.87,-1,1
32.89,-1,1
32.92,1,1
32.95,-1,1
32.99,-1,1
33.00,-1,1
33.09,-1,1
33.11,-1,1
33.14,1,1
33.15,-1,1
33.22,1,1
33.30,-1,1
33.32,1,1
33.36,-1,1
33.39,1,1
33.41,1,1
33.42,-1,1
33.43,-1,1
33.46,-1,1
33.47,1,1
33.48,-1,1
33.52,-1,1
33.54,-1,1
33.55,-1,1
33.59,1,1
33.62,1,1
33.72,1,1
33.76,1,1
33.77,-1,1
33.78,-1,1
33.79,-1,1
33.80,-1,1
33.84,-1,1
33.89,-1,1
33.90,-1,1
33.93,-1,1
33.97,-1,1
33.98,-1,1
34.00,1,1
34.02,-1,1
34.06,1,1
34.07,1,1
34.09,1,1
34.12,1,1
34.14,1,1
34.15,1,1
34.18,1,1
34.22,1,1
34.26,-1,1
34.28,1,1
34.30,1,1
34.32,-1,1
34.35,-1,1
34.36,1,1
34.37,1,1
34.38,1,1
34.41,1,1
34.44,1,1
34.47,1,1
34.48,-1,1
34.49,-1,1
34.53,-1,1
34.55,1,1
34.56,-1,1
34.60,1,1
34.64,1,1
34.66,-1,1
34.68,1,1
34.69,1,1
34.71,1,1
34.75,-1,1
34.77,1,1
34.84,-1,1
34.92,-1,1
34.94,1,1
34.95,-1,1
34.97,1,1
34.99,1,1
35.02,-1,1
35.04,-1,1
35.08,1,1
35.12,1,1
35.13,-1,1
35.15,1,1
35.16,1,1
35.17,-1,1
35.25,-1,1
35.30,1,1
35.32,1,1
35.36,-1,1
35.37,1,1
35.38,1,1
35.39,1,1
35.40,-1,1
35.43,1,1
35.45,1,1
35.47,1,1
35.49,1,1
35.53,-1,1
35.56,-1,1
35.59,-1,1
35.60,1,1
35.62,1,1
35.65,1,1
35.68,1,1
35.69,-1,1
35.70,1,1
35.75,-1,1
35.76,1,1
35.78,1,1
35.79,-1,1
35.83,1,1
35.96,-1,1
35.99,-1,1
36.01,1,1
36.03,1,1
36.04,-1,1
36.08,1,1
36.09,1,1
36.10,-1,1
36.12,-1,1
36.16,1,1
36.17,1,1
36.19,1,1
36.22,-1,1
36.24,-1,1
36.25,-1,1
36.29,1,1
36.30,1,1
36.31,-1,1
36.44,-1,1
36.45,-1,1
36.47,-1,1
36.48,-1,1
36.52,-1,1
36.53,-1,1
36.58,1,1
36.63,-1,1
36.64,-1,1
36.70,1,1
36.73,1,1
36.76,1,1
36.77,1,1
36.80,-1,1
36.81,1,1
36.83,-1,1
36.93,1,1
36.97,-1,1
36.98,1,1
37.00,1,1
37.01,1,1
37.05,1,1
37.14,1,1
37.15,-1,1
37.16,-1,1
37.19,-1,1
37.20,-1,1
37.23,-1,1
37.31,-1,1
37.34,-1,1
37.36,-1,1
37.40,-1,1
37.41,-1,1
37.45,-1,1
37.47,1,1
37.51,-1,1
37.52,1,1
37.56,1,1
37.59,-1,1
37.62,1,1
37.65,1,1
37.68,1,1
37.69,-1,1
37.75,-1,1
37.77,-1,1
37.78,1,1
37.83,1,1
37.85,-1,1
37.86,1,1
37.88,1,1
37.89,1,1
37.94,1,1
37.95,1,1
37.97,-1,1
37.98,1,1
38.00,1,1
38.07,1,1
38.08,-1,1
38.09,-1,1
38.15,-1,1
38.17,1,1
38.20,-1,1
38.21,-1,1
38.23,1,1
38.29,-1,1
38.32,-1,1
38.37,1,1
38.39,1,1
38.40,-1,1
38.41,-1,1
38.42,1,1
38.45,-1,1
38.49,1,1
38.52,-1,1
38.59,1,1
38.66,-1,1
38.70,-1,1
38.71,-1,1
38.77,-1,1
38.78,-1,1
38.80,1,1
38.81,-1,1
38.85,-1,1
38.91,-1,1
38.98,-1,1
39.00,1,1
39.01,-1,1
39.10,1,1
39.16,-1,1
39.18,-1,1
39.22,1,1
39.23,-1,1
39.24,1,1
39.27,-1,1
39.30,1,1
39.33,-1,1
39.34,1,1
39.38,-1,1
39.42,-1,1
39.52,1,1
39.56,-1,1
39.59,-1,1
39.60,1,1
39.61,1,1
39.62,-1,1
39.63,-1,1
39.64,1,1
39.65,1,1
39.68,-1,1
39.71,-1,1
39.74,1,1
39.78,-1,1
39.80,-1,1
39.81,1,1
39.82,-1,1
39.85,-1,1
39.90,-1,1
39.92,1,1
39.95,-1,1
40.05,-1,1
40.07,-1,1
40.11,-1,1
40.12,1,1
40.19,1,1
40.20,1,1
40.21,1,1
40.24,1,1
40.25,1,1
40.26,1,1
40.27,-1,1
40.28,1,1
40.29,1,1
40.30,1,1
40.33,1,1
40.42,1,1
40.46,1,1
40.47,1,1
40.48,-1,1
40.49,1,1
40.50,1,1
40.51,-1,1
40.54,-1,1
40.55,-1,1
40.56,1,1
40.57,-1,1
40.58,1,1
40.64,-1,1
40.65,-1,1
40.66,-1,1
40.67,-1,1
40.68,1,1
40.70,1,1
40.71,1,1
40.72,1,1
40.73,1,1
40.76,1,1
40.77,-1,1
40.78,1,1
40.80,1,1
40.85,-1,1
40.86,-1,1
40.88,1,1
40.90,1,1
40.92,1,1
40.94,1,1
40.96,1,1
40.98,1,1
41.02,1,1
41.03,1,1
41.05,1,1
41.07,1,1
41.13,1,1
41.19,1,1
41.21,-1,1
41.23,-1,1
41.26,-1,1
41.31,-1,1
41.33,-1,1
41.34,1,1
41.36,1,1
41.38,1,1
41.39,-1,1
41.40,-1,1
41.42,-1,1
41.43,-1,1
41.45,1,1
41.49,-1,1
41.50,-1,1
41.52,-1,1
41.53,-1,1
41.57,-1,1
41.58,-1,1
41.60,-1,1
41.61,-1,1
41.62,-1,1
41.64,-1,1
41.66,-1,1
41.70,1,1
41.73,-1,1
41.74,-1,1
41.77,1,1
41.79,1,1
41.80,-1,1
41.82,-1,1
41.88,-1,1
41.89,1,1
41.92,1,1
41.93,-1,1
41.95,-1,1
41.96,-1,1
41.99,1,1
42.02,1,1
42.05,1,1
42.07,-1,1
42.08,-1,1
42.13,-1,1
42.21,1,1
42.23,1,1
42.24,1,1
42.26,1,1
42.27,-1,1
42.28,1,1
42.30,-1,1
42.32,-1,1
42.36,-1,1
42.38,1,1
42.40,1,1
42.43,1,1
42.44,-1,1
42.46,-1,1
42.48,1,1
42.53,-1,1
42.58,1,1
42.69,-1,1
42.71,-1,1
42.72,1,1
42.74,1,1
42.77,1,1
42.82,-1,1
42.85,1,1
42.86,-1,1
42.88,-1,1
42.90,-1,1
42.92,1,1
42.96,-1,1
42.98,1,1
43.04,1,1
43.10,-1,1
43.16,-1,1
43.21,-1,1
43.22,-1,1
43.23,1,1
43.25,-1,1
43.32,1,1
43.35,1,1
43.39,-1,1
43.42,-1,1
43.46,-1,1
43.47,-1,1
43.49,1,1
43.58,1,1
43.60,-1,1
43.61,1,1
43.65,-1,1
43.69,-1,1
